Rank,Name,basename,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,img_url
7519,"What Did I Do to Deserve This, My Lord!? 2","my lord 2""",0.0,0.26,0.06,0.0,0.18,0.01,2010.0,/games/boxart/full_973978AmericaFrontccc.jpg
7520,Oddworld: Stranger's Wrath,oddworld-strangers-wrath,0.0,0.26,0.19,0.06,0.0,0.01,2005.0,/games/boxart/full_4486648AmericaFrontccc.jpg
7521,King of Fighters: Maximum Impact,king-of-fighters-maximum-impact,0.0,0.26,0.13,0.1,0.0,0.03,2004.0,/games/boxart/full_1221385AmericaFrontccc.jpg
7522,Marvel Super Heroes vs. Street Fighter,marvel-super-heroes-vs-street-fighter,0.0,0.26,0.14,0.1,0.0,0.02,1999.0,/games/boxart/full_79504AmericaFrontccc.jpg
7523,Bratz Ponyz 2,bratz-ponyz-2,0.0,0.26,0.24,0.0,0.0,0.02,2008.0,/games/boxart/5652489ccc.jpg
7524,J-League Pro Soccer Club wo Tsukurou!,j-league-pro-soccer-club-wo-tsukurou,0.0,0.26,0.0,0.0,0.26,0.0,1996.0,/games/boxart/full_6587460JapanFrontccc.jpg
7525,Rayman DS,rayman-ds,0.0,0.26,0.21,0.03,0.0,0.02,2005.0,/games/boxart/1443420ccc.jpg
7526,Rampage Knights,rampage-knights,0.26,,0.0,0.0,0.0,0.0,2005.0,/games/boxart/full_5866912AmericaFrontccc.jpg
7527,We Cheer 2,we-cheer-2,0.0,0.26,0.24,0.0,0.0,0.02,2009.0,/games/boxart/full_7976444AmericaFrontccc.jpg
7528,Dynasty Warriors Next,dynasty-warriors-next,0.0,0.26,0.05,0.07,0.11,0.03,2012.0,/games/boxart/full_dynasty-warriors-next_739AmericaFront.jpg
7529,Drakan: The Ancients' Gates,drakan-the-ancients-gates,0.0,0.26,0.13,0.1,0.0,0.03,2002.0,/games/boxart/full_338886AmericaFrontccc.jpg
7531,Battle Royale Trainer,battle-royale-trainer,0.26,,0.0,0.0,0.0,0.0,2018.0,/games/boxart/full_1017158AmericaFrontccc.jpg
7533,Final Quest II,final-quest-ii,0.26,,0.0,0.0,0.0,0.0,2016.0,/games/boxart/full_7875123AmericaFrontccc.jpg
7536,Jikkyou Powerful Pro Baseball 2018,jikkyou-powerful-pro-baseball-2018,0.0,0.26,0.0,0.0,0.86,0.0,2018.0,/games/boxart/full_3892197JapanFrontccc.jpg
7537,Choro Q3,choro-q3,0.0,0.26,0.0,0.0,0.24,0.02,1998.0,/games/boxart/full_7391803JapanFrontccc.jpg
7538,Tokyo Jungle,tokyo-jungle,0.0,0.26,0.0,0.0,0.26,0.0,2020.0,/games/boxart/full_8709652JapanFrontccc.jpg
7539,Greyfox RPG,greyfox-rpg,0.26,,0.0,0.0,0.0,0.0,2015.0,/games/boxart/full_5957450AmericaFrontccc.jpg
7541,Legendary,legendary,0.0,0.26,0.48,0.4,0.0,0.13,2008.0,/games/boxart/full_7866054AmericaFrontccc.jpg
7543,Bionicle: Matoran Adventures,bionicle-matoran-adventures,0.0,0.26,0.18,0.07,0.0,0.0,2002.0,/games/boxart/500534ccc.jpg
7544,Armored Core: Master of Arena,armored-core-master-of-arena,0.0,0.26,0.07,0.05,0.13,0.02,2000.0,/games/boxart/6351588ccc.jpg
7545,Fire Emblem: Thracia 776,fire-emblem-thracia-776,0.0,0.26,0.0,0.0,0.26,0.0,1999.0,/games/boxart/full_9103906JapanFrontccc.jpg
7546,The Four Kings Casino and Slots,the-four-kings-casino-and-slots,0.26,,0.0,0.0,0.0,0.0,2015.0,/games/boxart/full_8947845AmericaFrontccc.jpg
7547,Desert Falcon,desert-falcon,0.0,0.26,0.24,0.01,0.0,0.0,1987.0,/games/boxart/full_9203221AmericaFrontccc.jpg
7548,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,tengai-makyou-daishi-no-mokushiroku-the-apocalypse-iv,0.0,0.26,0.0,0.0,0.26,0.0,1997.0,/games/boxart/full_7928152JapanFrontccc.jpg
7549,A.C.E.: Another Century's Episode 3: The Final,ace-another-centurys-episode-3-the-final,0.0,0.26,0.0,0.0,0.26,0.0,2007.0,/games/boxart/full_1989368JapanFrontccc.jpg
7551,PixARK,pixark,0.26,,0.0,0.0,0.0,0.0,2018.0,/games/boxart/full_1280318AmericaFrontccc.jpg
7553,Reload: Target Down,reload-target-down,0.0,0.26,0.24,0.0,0.0,0.02,2010.0,/games/boxart/full_reload-target-down_10AmericaFront.jpg
7556,MTX Mototrax,mtx-mototrax,0.0,0.26,0.68,0.2,0.0,0.03,2004.0,/games/boxart/full_5646038AmericaFrontccc.jpg
7558,Polarium,polarium,0.0,0.26,0.13,0.01,0.11,0.01,2005.0,/games/boxart/4343552ccc.jpg
7559,DuckTales: Remastered,ducktales-remastered,0.26,,0.5,0.2,0.0,0.1,2013.0,/games/boxart/full_8736542AmericaFrontccc.jpg
7560,ReCore,recore,0.0,0.26,0.16,0.06,0.01,0.02,2016.0,/games/boxart/full_3578190AmericaFrontccc.jpg
7561,Nancy Drew: The Mystery of the Clue Bender Society,nancy-drew-the-mystery-of-the-clue-bender-society,0.0,0.26,0.24,0.0,0.0,0.02,2008.0,/games/boxart/full_3192621AmericaFrontccc.jpg
7562,Tomb Raider: Underworld (Others sales),tomb-raider-underworld-others-sales,0.0,0.26,0.0,0.21,0.0,0.04,2009.0,/games/boxart/full_6210938AmericaFrontccc.jpg
7563,NHL Rock the Rink,nhl-rock-the-rink,0.0,0.26,0.14,0.1,0.0,0.02,2000.0,/games/boxart/full_9966485AmericaFrontccc.jpg
7564,NBA ShootOut 2004,nba-shootout-2004,0.0,0.26,0.13,0.1,0.0,0.03,2003.0,/games/boxart/9022219ccc.jpg
7565,Zoo Resort 3D,zoo-resort-3d,0.0,0.26,0.11,0.1,0.03,0.02,2011.0,/games/boxart/full_zoo-resort-3d_904AmericaFront.jpg
7566,Super Robot Taisen R,super-robot-taisen-r,0.0,0.26,0.0,0.0,0.25,0.01,2002.0,/games/boxart/full_3784080JapanFrontccc.jpg
7567,Castlevania: Harmony of Dissonance,castlevania-harmony-of-dissonance,0.0,0.26,0.16,0.06,0.04,0.0,2002.0,/games/boxart/full_5097553AmericaFrontccc.jpg
7569,Formula One 2001,formula-one-2001,0.0,0.26,0.13,0.1,0.0,0.03,2001.0,/games/boxart/full_1461346AmericaFrontccc.jpg
7570,Doukyuusei if,doukyuusei-if,0.0,0.26,0.0,0.0,0.26,0.0,1996.0,/games/boxart/full_3376509JapanFrontccc.jpg
7574,Pool Nation,pool-nation,0.26,,0.0,0.0,0.0,0.0,2013.0,/games/boxart/full_2270866AmericaFrontccc.jpg
7576,Shatter,shatter,0.26,,0.0,0.0,0.0,0.0,2010.0,/games/boxart/full_shatter_14AmericaFront.jpg
7580,Super Street Fighter II: Turbo Revival,super-street-fighter-ii-turbo-revival,0.0,0.25,0.18,0.07,0.0,0.0,2001.0,/games/boxart/full_1945378AmericaFrontccc.jpg
7581,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,combination-pro-soccer-j-league-no-kantoku-ni-natte-sekai-wo-mezase,0.0,0.25,0.0,0.0,0.24,0.02,1998.0,/games/boxart/full_4465243JapanFrontccc.jpg
7583,Kidou Senshi Gundam: Giren no Yabou,kidou-senshi-gundam-giren-no-yabou,0.0,0.25,0.0,0.0,0.25,0.0,1998.0,/games/boxart/full_6406012JapanFrontccc.jpg
7585,TOCA Race Driver 2: Ultimate Racing Simulator,toca-race-driver-2-ultimate-racing-simulator,0.0,0.25,0.6,0.5,0.0,0.05,2005.0,/games/boxart/full_2802807PALFrontccc.jpg
7588,The Incredible Adventures of Van Helsing II,the-incredible-adventures-of-van-helsing-ii,0.25,,0.0,0.0,0.0,0.0,2014.0,/games/boxart/full_4485867AmericaFrontccc.jpg
7589,Crusaders of Might and Magic,crusaders-of-might-and-magic,0.0,0.25,0.14,0.1,0.0,0.02,2000.0,/games/boxart/full_7908289AmericaFrontccc.jpg
7590,Elex,elex,0.25,,0.35,0.8,0.0,0.2,2017.0,/games/boxart/full_6752441PALFrontccc.jpg
7592,Bomberman Generation,bomberman-generation,0.0,0.25,0.15,0.04,0.06,0.01,2002.0,/games/boxart/full_4016927AmericaFrontccc.jpg
7594,Game & Wario,game-amp-wario,0.0,0.25,0.06,0.06,0.12,0.01,2013.0,/games/boxart/full_182104AmericaFrontccc.jpg
7596,Legend of Mysteria RPG,legend-of-mysteria-rpg,0.25,,0.0,0.0,0.0,0.0,2015.0,/games/boxart/full_1919965AmericaFrontccc.jpg
7597,Surfing H3O,surfing-h3o,0.0,0.25,0.12,0.1,0.0,0.03,2000.0,/games/boxart/full_surfing-h3o_832AmericaFront.jpg
7598,Romance of the Three Kingdoms II,romance-of-the-three-kingdoms-ii,0.0,0.25,0.0,0.0,0.45,0.0,1992.0,/games/boxart/1346419ccc.jpg
7599,Hunted: The Demon's Forge,hunted-the-demons-forge,0.0,0.25,0.92,0.49,0.02,0.13,2011.0,/games/boxart/full_hunted-the-demons-forge_137AmericaFront.jpg
7601,The Legend of Heroes: Trails in the Sky,the-legend-of-heroes-trails-in-the-sky,0.25,,0.3,0.0,0.15,0.0,2014.0,/games/boxart/full_3368199AmericaFrontccc.jpg
7602,Tetris Effect,tetris-effect,0.0,0.25,0.19,0.01,0.01,0.05,2018.0,/games/boxart/full_9136328AmericaFrontccc.jpg
7603,Smart Girl's Playhouse,smart-girls-playhouse,0.0,0.25,0.24,0.0,0.0,0.02,2007.0,/games/boxart/full_5645703AmericaFrontccc.jpg
7606,The Suite Life of Zack & Cody: Tipton Trouble,the-suite-life-of-zack-amp-cody-tipton-trouble,0.0,0.25,0.23,0.0,0.0,0.02,2006.0,/games/boxart/4398392ccc.jpg
7608,NHL 08,nhl-08,0.0,0.25,1.26,0.16,0.0,0.13,2007.0,/games/boxart/6126976ccc.jpg
7610,Galactic Attack,galactic-attack,0.0,0.25,0.0,0.0,0.25,0.0,1995.0,/games/boxart/full_3670900AmericaFrontccc.jpg
7611,Power Pro Kun Pocket 2,power-pro-kun-pocket-2,0.0,0.25,0.0,0.0,0.25,0.0,2000.0,/games/boxart/full_5541816JapanFrontccc.jpg
7612,Blood Bowl: Chaos Edition,blood-bowl-chaos-edition,0.25,,0.0,0.0,0.0,0.0,2012.0,/games/boxart/full_1737977AmericaFrontccc.jpg
7614,Grand Pigeon's Duty,grand-pigeons-duty,0.25,,0.0,0.0,0.0,0.0,2016.0,/games/boxart/full_2480375AmericaFrontccc.jpg
7615,Project Runway,project-runway,0.0,0.25,0.23,0.0,0.0,0.02,2010.0,/games/boxart/full_3217927AmericaFrontccc.jpg
7616,Ratchet & Clank: Full Frontal Assault,ratchet-amp-clank-full-frontal-assault,0.0,0.25,0.19,0.01,0.0,0.05,2012.0,/games/boxart/full_845169AmericaFrontccc.jpg
7617,Walt Disney's The Jungle Book: Rhythm N'Groove,walt-disneys-the-jungle-book-rhythm-ngroove,0.0,0.25,0.37,0.25,0.0,0.08,2003.0,/games/boxart/9771164ccc.jpg
7620,Sonic Boom: Fire & Ice,sonic-boom-fire-amp-ice,0.0,0.25,0.14,0.08,0.02,0.02,2016.0,/games/boxart/full_1568927AmericaFrontccc.jpg
7621,Evil Zone,evil-zone,0.0,0.25,0.14,0.1,0.0,0.02,1999.0,/games/boxart/full_8057905AmericaFrontccc.jpg
7622,Spy Kids Challenger,spy-kids-challenger,0.0,0.25,0.18,0.07,0.0,0.0,2002.0,/games/boxart/full_960564AmericaFrontccc.jpg
7625,The Legend of Heroes: Trails of Cold Steel,the-legend-of-heroes-trails-of-cold-steel,0.0,0.25,0.35,0.13,0.74,0.13,2015.0,/games/boxart/full_4498482AmericaFrontccc.jpg
7626,A. IV Evolution: A Ressha de Ikou 4,a-iv-evolution-a-ressha-de-ikou-4,0.0,0.25,0.0,0.0,0.24,0.02,1994.0,/games/boxart/full_7812817JapanFrontccc.jpg
7627,Exhibition,exhibition,0.0,0.25,0.19,0.05,0.0,0.01,2002.0,/games/boxart/full_4514165AmericaFrontccc.jpg
7628,Scrabble,scrabble,0.0,0.25,1.54,0.2,0.0,0.22,1999.0,/games/boxart/full_scrabble_751AmericaFront.jpg
7629,Amped 2,amped-2,0.0,0.25,0.2,0.04,0.0,0.01,2003.0,/games/boxart/421488ccc.jpg
7630,Mega Man Legacy Collection 1+2,mega-man-legacy-collection-12,0.0,0.25,0.2,0.0,0.03,0.02,2018.0,/games/boxart/full_1474256AmericaFrontccc.jpg
7632,Ace Combat: Assault Horizon Legacy,ace-combat-assault-horizon-legacy,0.0,0.25,0.1,0.06,0.08,0.01,2011.0,/games/boxart/full_ace-combat-3d_942AmericaFront.jpg
7633,Blaster Master: Blasting Again,blaster-master-blasting-again,0.0,0.25,0.14,0.1,0.0,0.02,2001.0,/games/boxart/7406935ccc.jpg
7634,College Hoops 2K6,college-hoops-2k6,0.0,0.25,01.02,0.2,0.0,0.08,2005.0,/games/boxart/full_500774AmericaFrontccc.jpg
7636,Prison Break: The Conspiracy,prison-break-the-conspiracy,0.0,0.25,0.4,0.71,0.0,0.15,2010.0,/games/boxart/full_6811300AmericaFrontccc.jpg
7637,Deadfall Adventures,deadfall-adventures,0.25,,0.0,0.05,0.0,0.0,2013.0,/games/boxart/full_9140155AmericaFrontccc.jpg
7638,Cartoon Network Collection: Game Boy Advance Video Volume 1,cartoon-network-collection-game-boy-advance-video-volume-1,0.0,0.25,0.18,0.07,0.0,0.0,2004.0,/games/boxart/5321181ccc.jpg
7642,Owlboy,owlboy,0.25,,0.35,0.05,0.0,0.1,2016.0,/games/boxart/full_6954047AmericaFrontccc.jpeg
7643,WipEout XL,wipeout-xl,0.0,0.25,0.14,0.1,0.0,0.02,1996.0,/games/boxart/full_6342781AmericaFrontccc.jpg
7644,The Powerpuff Girls: Chemical X-Traction,the-powerpuff-girls-chemical-x-traction,0.0,0.25,0.79,0.25,0.0,0.02,2001.0,/games/boxart/full_2178803AmericaFrontccc.jpg
7645,Dynasty Warriors 6 (JP sales),dynasty-warriors-6-jp-sales,0.0,0.25,0.0,0.0,0.25,0.0,2008.0,/games/boxart/full_8776335AmericaFrontccc.jpg
7646,Dead or Alive Xtreme 2,dead-or-alive-xtreme-2,0.0,0.25,0.15,0.02,0.06,0.02,2006.0,/games/boxart/4868421ccc.jpg
7647,Men of Valor,men-of-valor,0.0,0.25,0.19,0.05,0.0,0.01,2004.0,/games/boxart/full_4238834AmericaFrontccc.jpg
7649,Spirit Camera: The Cursed Memoir,spirit-camera-the-cursed-memoir,0.0,0.25,0.15,0.02,0.06,0.02,2012.0,/games/boxart/full_7172459AmericaFrontccc.jpg
7650,Bomberman Tournament,bomberman-tournament,0.0,0.25,0.1,0.04,0.1,0.01,2001.0,/games/boxart/3280621ccc.jpg
7651,Beyblade: Metal Fusion,beyblade-metal-fusion,0.0,0.25,0.07,0.03,0.14,0.01,2010.0,/games/boxart/full_beyblade-metal-fusion_799AmericaFront.jpg
7653,Zoo Tycoon 2: Ultimate Collection,zoo-tycoon-2-ultimate-collection,0.0,0.25,0.04,0.19,0.0,0.03,2008.0,/games/boxart/full_8117913AmericaFrontccc.jpg
7654,Billy Hatcher and the Giant Egg,billy-hatcher-and-the-giant-egg,0.0,0.25,0.19,0.05,0.0,0.01,2003.0,/games/boxart/full_2567093AmericaFrontccc.jpg
7656,Midway's Greatest Arcade Hits,midways-greatest-arcade-hits,0.0,0.25,0.18,0.07,0.0,0.0,2001.0,/games/boxart/119278ccc.jpg
7657,Imagine: Ballet Star,imagine-ballet-star,0.0,0.25,0.23,0.0,0.0,0.02,2008.0,/games/boxart/full_2839903AmericaFrontccc.jpg
7659,WipEout Fusion,wipeout-fusion,0.0,0.25,0.12,0.1,0.0,0.03,2002.0,/games/boxart/859861ccc.jpg
7660,Marie no Atelier: Salburg no Renkinjutsushi,marie-no-atelier-salburg-no-renkinjutsushi,0.0,0.25,0.0,0.0,0.23,0.02,1997.0,/games/boxart/full_3691054JapanFrontccc.jpg
7661,Golden Nugget Casino,golden-nugget-casino,0.0,0.25,0.28,0.12,0.0,0.0,2004.0,/games/boxart/full_1131653AmericaFrontccc.jpg
7663,Animal Paradise,animal-paradise,0.0,0.25,0.09,0.14,0.0,0.02,2008.0,/games/boxart/9038327ccc.jpg
7666,Ultimate Fighting Championship,ultimate-fighting-championship,0.0,0.25,0.14,0.09,0.0,0.02,2000.0,/games/boxart/full_4342784AmericaFrontccc.jpg
7668,Star Trek: The Game,star-trek-the-game,0.0,0.25,0.7,0.61,0.0,0.14,2013.0,/games/boxart/full_8778026AmericaFrontccc.jpg
7669,Pixel Puzzles: Japan,pixel-puzzles-japan,0.25,,0.0,0.0,0.0,0.0,2014.0,/games/boxart/full_9870379AmericaFrontccc.jpg
7670,MotoGP '07,motogp-07,0.0,0.25,0.48,0.2,0.0,0.07,2007.0,/games/boxart/1750740ccc.jpg
7671,My Virtual Tutor: Reading Adventure Kindergarten to First,my-virtual-tutor-reading-adventure-kindergarten-to-first,0.0,0.25,0.23,0.0,0.0,0.02,2009.0,/games/boxart/full_3309755AmericaFrontccc.jpg
7672,Silent Hunter 5: Battle of the Atlantic,silent-hunter-5-battle-of-the-atlantic,0.0,0.25,0.0,0.21,0.0,0.04,2010.0,/games/boxart/full_1908208AmericaFrontccc.png
7674,Samurai Shodown II,samurai-shodown-ii,0.0,0.25,0.0,0.0,0.25,0.0,1994.0,/games/boxart/full_4802050AmericaFrontccc.jpg
7678,Kung Fu Panda 2,kung-fu-panda-2,0.0,0.25,1.51,0.77,0.0,0.22,2011.0,/games/boxart/full_kung-fu-panda-2_291AmericaFront.jpg
7682,Disgaea 2: Dark Hero Days,disgaea-2-dark-hero-days,0.0,0.25,0.1,0.01,0.12,0.02,2009.0,/games/boxart/full_1218640AmericaFrontccc.jpg
7683,Black Panther: Yakuza New Chapter,black-panther-yakuza-new-chapter,0.25,,0.0,0.0,0.0,0.0,2010.0,/games/boxart/full_kurohyou-ryu-ga-gotoku-shinshou_8JapanFront.jpg
7684,Danganronpa V3: Killing Harmony,danganronpa-v3-killing-harmony,0.0,0.25,0.19,0.1,0.72,0.08,2017.0,/games/boxart/full_9593567PALFrontccc.jpg
7685,F1 Pole Position 64,f1-pole-position-64,0.0,0.25,0.11,0.13,0.0,0.01,1997.0,/games/boxart/full_9405796AmericaFrontccc.jpg
7686,Fox Sports College Hoops '99,fox-sports-college-hoops-99,0.0,0.25,0.2,0.05,0.0,0.0,1998.0,/games/boxart/full_7295441AmericaFrontccc.jpg
7687,Gex 64: Enter the Gecko,gex-64-enter-the-gecko,0.0,0.25,0.2,0.05,0.0,0.0,1998.0,/games/boxart/2954718ccc.jpg
7688,Hybrid Heaven,hybrid-heaven,0.0,0.25,0.16,0.04,0.05,0.0,1999.0,/games/boxart/full_740834AmericaFrontccc.jpg
7689,MRC: Multi-Racing Championship,mrc-multi-racing-championship,0.0,0.25,0.2,0.05,0.0,0.0,1997.0,/games/boxart/7378756ccc.jpg
7690,NBA Courtside 2 featuring Kobe Bryant,nba-courtside-2-featuring-kobe-bryant,0.0,0.25,0.2,0.05,0.0,0.0,1999.0,/games/boxart/3432231ccc.jpg
7692,Persona Q: Shadow of the Labyrinth,persona-q-shadow-of-the-labyrinth,0.25,,0.0,0.0,0.0,0.0,2014.0,/games/boxart/full_7632143AmericaFrontccc.jpg
7694,Wayne Gretzky's 3D Hockey '98,wayne-gretzkys-3d-hockey-98,0.0,0.25,0.38,0.12,0.0,0.0,1997.0,/games/boxart/2054159ccc.jpg
7697,Streamline,streamline,0.25,,0.0,0.0,0.0,0.0,2016.0,/games/boxart/full_648345AmericaFrontccc.jpg
7698,Karaoke Joysound Wii,karaoke-joysound-wii,0.0,0.25,0.0,0.0,1.5,0.0,2009.0,/games/boxart/default.jpg
7699,Big Beach Sports 2,big-beach-sports-2,0.0,0.25,0.11,0.12,0.0,0.03,2010.0,/games/boxart/full_big-beach-sports-2_5PALFront.jpg
7702,The Mummy: Tomb of the Dragon Emperor,the-mummy-tomb-of-the-dragon-emperor,0.0,0.25,0.92,0.1,0.0,0.13,2008.0,/games/boxart/full_7311465AmericaFrontccc.jpg
7704,Chaos on Deponia,chaos-on-deponia,0.25,,0.0,0.0,0.0,0.0,2012.0,/games/boxart/full_2877833PALFrontccc.jpeg
7705,Scooby-Doo! Unmasked,scooby-doo-unmasked,0.0,0.25,02.02,0.65,0.0,0.08,2005.0,/games/boxart/2560948ccc.jpg
7706,Penny Racers,penny-racers,0.0,0.25,0.25,0.05,0.23,0.02,1996.0,/games/boxart/full_2459951PALFrontccc.jpg
7707,Spider-Man: Edge of Time,spider-man-edge-of-time,0.0,0.25,2.13,0.7,0.0,0.32,2011.0,/games/boxart/full_spider-man-edge-of-time_742AmericaFront.jpg
7709,My Time At Portia,my-time-at-portia,0.25,,0.0,0.0,0.0,0.0,2019.0,/games/boxart/full_2612074AmericaFrontccc.jpg
7710,Jikkyou Powerful Pro Baseball 2016,jikkyou-powerful-pro-baseball-2016,0.0,0.25,0.0,0.0,2.1,0.0,2016.0,/games/boxart/full_3580688JapanFrontccc.jpg
7711,Caesars Palace II,caesars-palace-ii,0.0,0.25,0.14,0.09,0.0,0.02,1998.0,/games/boxart/full_860186AmericaFrontccc.jpg
7713,World Series Baseball 2K3,world-series-baseball-2k3,0.0,0.25,0.67,0.25,0.0,0.08,2003.0,/games/boxart/6594173ccc.jpg
7714,The Backyardigans,the-backyardigans,0.0,0.25,0.23,0.0,0.0,0.02,2009.0,/games/boxart/full_6777866AmericaFrontccc.jpg
7716,Pro Yakyuu Team o Tsukurou!,pro-yakyuu-team-o-tsukurou,0.0,0.25,0.0,0.0,2.35,0.0,1998.0,/games/boxart/full_4707626JapanFrontccc.jpg
7717,The Outfit,the-outfit,0.0,0.25,0.21,0.02,0.0,0.02,2006.0,/games/boxart/4687358ccc.jpg
7718,Spikit,spikit,0.25,,0.0,0.0,0.0,0.0,2016.0,/games/boxart/full_1219074AmericaFrontccc.jpg
7721,Don King Presents: Prizefighter,don-king-presents-prizefighter,0.0,0.25,0.14,0.08,0.0,0.02,2008.0,/games/boxart/full_3042965AmericaFrontccc.jpg
7722,Sentimental Graffiti,sentimental-graffiti,0.0,0.25,0.0,0.0,0.25,0.0,1998.0,/games/boxart/full_6378557JapanFrontccc.jpg
7723,Daisy Fuentes Pilates,daisy-fuentes-pilates,0.0,0.25,0.17,0.06,0.0,0.02,2009.0,/games/boxart/full_9080793AmericaFrontccc.jpg
7724,SBK Superbike World Championship,sbk-superbike-world-championship,0.0,0.25,0.52,0.86,0.0,0.07,2009.0,/games/boxart/full_8051654AmericaFrontccc.jpg
7725,Devil Kings,devil-kings,0.0,0.25,0.03,0.03,0.18,0.01,2005.0,/games/boxart/1715027ccc.gif
7726,Darksiders III,darksiders-iii,0.0,0.25,0.68,0.12,0.0,0.09,2018.0,/games/boxart/full_4349351AmericaFrontccc.jpg
7728,NBA Live 15,nba-live-15,0.0,0.25,01.06,0.14,0.0,0.14,2014.0,/games/boxart/full_2779893AmericaFrontccc.jpg
7729,Medabots AX: Metabee / Rokusho Ver.,medabots-ax-metabee,0.0,0.25,0.18,0.07,0.0,0.0,2002.0,/games/boxart/default.jpg
7730,Freshly-Picked: Tingle's Rosy Rupeeland,freshly-picked-tingles-rosy-rupeeland,0.0,0.25,0.0,0.01,0.24,0.0,2007.0,/games/boxart/full_6109412PALFrontccc.png
7731,Stronghold Legends,stronghold-legends,0.25,,0.0,0.0,0.0,0.0,2006.0,/games/boxart/full_8528466AmericaFrontccc.jpg
7732,Tennis no Oji-Sama: Genius Boys Academy,tennis-no-oji-sama-genius-boys-academy,0.0,0.25,0.0,0.0,0.24,0.01,2002.0,/games/boxart/full_tennis-no-oji-sama-genius-boys-academy_433JapanFront.jpg
7737,RUSH,rush,0.25,,0.55,0.0,0.0,0.05,2010.0,/games/boxart/full_6978546AmericaFrontccc.jpg
7739,Stacking,stacking,0.25,,0.0,0.0,0.0,0.0,2012.0,/games/boxart/full_5608960AmericaFrontccc.jpg
7740,Netsu Chu! Pro Yakyuu 2002,netsu-chu-pro-yakyuu-2002,0.0,0.25,0.0,0.0,0.25,0.0,2002.0,/games/boxart/full_5667918JapanFrontccc.jpg
7743,Porky's,porkys,0.0,0.25,0.23,0.01,0.0,0.0,1983.0,/games/boxart/23030ccc.jpg
7744,America's Army: Rise of a Soldier,americas-army-rise-of-a-soldier,0.0,0.25,0.19,0.05,0.0,0.01,2005.0,/games/boxart/full_9378842AmericaFrontccc.jpg
7745,U-Sing: Girls Night,u-sing-girls-night,0.0,0.25,0.0,0.21,0.0,0.04,2010.0,/games/boxart/full_4361242PALFrontccc.jpg
7748,Bridge Constructor,bridge-constructor,0.25,,0.0,0.0,0.0,0.0,2013.0,/games/boxart/full_1442095AmericaFrontccc.jpg
7750,F1 2000,f1-2000,0.0,0.25,0.14,0.09,0.0,0.02,2000.0,/games/boxart/full_5467076AmericaFrontccc.jpg
7751,Ys: Memories of Celceta,ys-memories-of-celceta,0.0,0.25,0.1,0.01,0.1,0.04,2013.0,/games/boxart/full_8689580AmericaFrontccc.jpg
7752,Littlest Pet Shop: Country Friends,littlest-pet-shop-country-friends,0.0,0.25,0.23,0.0,0.0,0.02,2009.0,/games/boxart/full_1796523AmericaFrontccc.jpg
7753,We Sing Pop!,we-sing-pop,0.0,0.25,0.05,0.18,0.0,0.02,2012.0,/games/boxart/full_5776702AmericaFrontccc.jpg
7754,Armored Core 4,armored-core-4,0.0,0.25,0.64,0.01,0.48,0.07,2007.0,/games/boxart/7120617ccc.jpg
7755,Pirates of the Caribbean: The Legend of Jack Sparrow,pirates-of-the-caribbean-the-legend-of-jack-sparrow,0.0,0.25,0.12,0.09,0.0,0.03,2006.0,/games/boxart/2721686ccc.jpg
7756,X-Men Origins: Wolverine,x-men-origins-wolverine,0.0,0.25,2.24,0.39,0.0,0.52,2009.0,/games/boxart/full_306982AmericaFrontccc.jpg
7757,Dood's Big Adventure,doods-big-adventure,0.0,0.25,0.22,0.01,0.0,0.02,2010.0,/games/boxart/full_doods-big-adventure_5AmericaFront.jpg
7758,WRC: World Rally Championship,wrc-world-rally-championship,0.0,0.25,0.12,0.09,0.0,0.03,2002.0,/games/boxart/full_530735AmericaFrontccc.jpg
7762,Teenage Mutant Ninja Turtles: Danger of the Ooze,teenage-mutant-ninja-turtles-danger-of-the-ooze,0.0,0.25,01.06,0.64,0.0,0.19,2014.0,/games/boxart/full_8657732AmericaFrontccc.jpg
7764,Dune 2000,dune-2000,0.0,0.25,0.14,0.09,0.0,0.02,2000.0,/games/boxart/full_1701576AmericaFrontccc.jpg
7765,Momodora: Reverie Under the Moonlight,momodora-reverie-under-the-moonlight,0.25,,0.0,0.0,0.0,0.0,2016.0,/games/boxart/full_5016916AmericaFrontccc.png
7766,Monster Hunter G,monster-hunter-g,0.0,0.25,0.0,0.0,1.4,0.0,2009.0,/games/boxart/full_7074249JapanFrontccc.jpg
7767,The Basement Collection,the-basement-collection,0.25,,0.0,0.0,0.0,0.0,2012.0,/games/boxart/full_8039616AmericaFrontccc.jpg
7769,Project Highrise: Architect's Edition,project-highrise-architects-edition,0.25,,0.15,0.0,0.0,0.0,2016.0,/games/boxart/full_608272AmericaFrontccc.jpg
7770,Project Overkill,project-overkill,0.0,0.25,0.14,0.09,0.0,0.02,1996.0,/games/boxart/992922ccc.jpg
7771,Jumping Flash! 2,jumping-flash-2,0.0,0.25,0.05,0.03,0.15,0.02,1996.0,/games/boxart/full_6878345AmericaFrontccc.jpg
7772,Nickelodeon Party Blast,nickelodeon-party-blast,0.0,0.25,0.99,0.3,0.0,0.06,2002.0,/games/boxart/full_9676242AmericaFrontccc.jpg
